,Alex,Bob,Win,Hand,Deck
7097,4,4,0,4,121
7098,4,5,0,4,121
7099,5,2,0,4,121
7100,5,3,0,4,121
7101,5,4,0,4,121
7102,6,1,0,4,121
7103,6,2,0,4,121
7104,6,3,0,4,121
7105,0,0,1,4,121
7106,0,0,2,4,121
7107,3,6,0,5,121
7108,4,5,0,5,121
7109,4,6,0,5,121
7110,5,4,0,5,121
7111,5,5,0,5,121
7112,5,6,0,5,121
7113,6,3,0,5,121
7114,6,4,0,5,121
7115,6,5,0,5,121
7116,0,0,1,5,121
7117,0,0,2,5,121
7118,0,0,0,0,122
7119,1,1,0,1,122
7120,1,2,0,1,122
7121,2,0,0,1,122
7122,2,1,0,1,122
7123,3,0,0,1,122
7124,1,2,0,2,122
7125,1,3,0,2,122
7126,1,4,0,2,122
7127,1,5,0,2,122
7128,1,6,0,2,122
7129,2,1,0,2,122
7130,2,2,0,2,122
7131,2,3,0,2,122
7132,2,4,0,2,122
7133,2,5,0,2,122
7134,3,0,0,2,122
7135,3,1,0,2,122
7136,3,2,0,2,122
7137,3,3,0,2,122
7138,3,4,0,2,122
7139,4,0,0,2,122
7140,4,1,0,2,122
7141,4,2,0,2,122
7142,4,3,0,2,122
7143,5,0,0,2,122
7144,5,1,0,2,122
7145,5,2,0,2,122
7146,1,5,0,3,122
7147,1,6,0,3,122
7148,2,4,0,3,122
7149,2,5,0,3,122
7150,2,6,0,3,122
7151,3,3,0,3,122
7152,3,4,0,3,122
7153,3,5,0,3,122
7154,3,6,0,3,122
7155,4,2,0,3,122
7156,4,3,0,3,122
7157,4,4,0,3,122
7158,4,5,0,3,122
7159,5,1,0,3,122
7160,5,2,0,3,122
7161,5,3,0,3,122
7162,5,4,0,3,122
7163,6,1,0,3,122
7164,6,2,0,3,122
7165,6,3,0,3,122
7166,0,0,1,3,122
7167,0,0,2,3,122
7168,1,6,0,4,122
7169,2,5,0,4,122
7170,2,6,0,4,122
7171,3,4,0,4,122
7172,3,5,0,4,122
7173,3,6,0,4,122
7174,4,3,0,4,122
7175,4,4,0,4,122
7176,4,5,0,4,122
7177,4,6,0,4,122
7178,5,2,0,4,122
7179,5,3,0,4,122
7180,5,4,0,4,122
7181,5,5,0,4,122
7182,6,1,0,4,122
7183,6,2,0,4,122
7184,6,3,0,4,122
7185,6,4,0,4,122
7186,0,0,1,4,122
7187,0,0,2,4,122
7188,2,6,0,5,122
7189,3,5,0,5,122
7190,3,6,0,5,122
7191,4,4,0,5,122
7192,4,5,0,5,122
7193,4,6,0,5,122
7194,5,3,0,5,122
7195,5,4,0,5,122
7196,5,5,0,5,122
7197,5,6,0,5,122
7198,6,2,0,5,122
7199,6,3,0,5,122
7200,6,4,0,5,122
7201,6,5,0,5,122
7202,6,6,0,5,122
7203,0,0,1,5,122
7204,0,0,2,5,122
7205,0,0,0,0,123
7206,0,0,0,1,123
7207,1,0,0,1,123
7208,0,0,0,2,123
7209,0,1,0,2,123
7210,1,0,0,2,123
7211,1,1,0,2,123
7212,2,0,0,2,123
7213,2,1,0,3,123
7214,3,0,0,3,123
7215,3,1,0,3,123
7216,4,0,0,3,123
7217,4,1,0,3,123
7218,5,0,0,3,123
7219,2,3,0,4,123
7220,2,4,0,4,123
7221,2,5,0,4,123
7222,3,2,0,4,123
7223,3,3,0,4,123
7224,3,4,0,4,123
7225,3,5,0,4,123
7226,4,1,0,4,123
7227,4,2,0,4,123
7228,4,3,0,4,123
7229,4,4,0,4,123
7230,4,5,0,4,123
7231,5,0,0,4,123
7232,5,1,0,4,123
7233,5,2,0,4,123
7234,5,3,0,4,123
7235,5,4,0,4,123
7236,6,0,0,4,123
7237,6,1,0,4,123
7238,6,2,0,4,123
7239,6,3,0,4,123
7240,0,0,1,4,123
7241,3,6,0,5,123
7242,4,5,0,5,123
7243,4,6,0,5,123
7244,5,4,0,5,123
7245,5,5,0,5,123
7246,6,3,0,5,123
7247,6,4,0,5,123
7248,0,0,1,5,123
7249,0,0,2,5,123
7250,0,0,0,0,124
7251,0,2,0,1,124
7252,2,0,0,1,124
7253,0,2,0,2,124
7254,0,3,0,2,124
7255,0,4,0,2,124
7256,1,2,0,2,124
7257,1,3,0,2,124
7258,2,0,0,2,124
7259,2,1,0,2,124
7260,2,2,0,2,124
7261,3,0,0,2,124
7262,3,1,0,2,124
7263,0,4,0,3,124
7264,0,5,0,3,124
7265,0,6,0,3,124
7266,1,3,0,3,124
7267,1,4,0,3,124
7268,1,5,0,3,124
7269,1,6,0,3,124
7270,2,2,0,3,124
7271,2,3,0,3,124
7272,2,4,0,3,124
7273,2,5,0,3,124
7274,3,1,0,3,124
7275,3,2,0,3,124
7276,3,3,0,3,124
7277,3,4,0,3,124
7278,4,0,0,3,124
7279,4,1,0,3,124
7280,4,2,0,3,124
7281,4,3,0,3,124
7282,5,0,0,3,124
7283,5,1,0,3,124
7284,5,2,0,3,124
7285,6,0,0,3,124
7286,6,1,0,3,124
7287,0,0,2,3,124
7288,0,6,0,4,124
7289,1,4,0,4,124
7290,1,5,0,4,124
7291,1,6,0,4,124
7292,2,3,0,4,124
7293,2,4,0,4,124
7294,2,5,0,4,124
7295,2,6,0,4,124
7296,3,2,0,4,124
7297,3,3,0,4,124
7298,3,4,0,4,124
7299,3,5,0,4,124
7300,3,6,0,4,124
7301,4,1,0,4,124
7302,4,2,0,4,124
7303,4,3,0,4,124
7304,4,4,0,4,124
7305,4,5,0,4,124
7306,5,0,0,4,124
7307,5,1,0,4,124
7308,5,2,0,4,124
7309,5,3,0,4,124
7310,5,4,0,4,124
7311,6,0,0,4,124
7312,6,1,0,4,124
7313,6,2,0,4,124
7314,6,3,0,4,124
7315,0,0,1,4,124
7316,0,0,2,4,124
7317,4,6,0,5,124
7318,5,5,0,5,124
7319,5,6,0,5,124
7320,6,4,0,5,124
7321,6,5,0,5,124
7322,6,6,0,5,124
7323,0,0,1,5,124
7324,0,0,2,5,124
7325,0,0,0,0,125
7326,0,2,0,1,125
7327,0,3,0,1,125
7328,1,1,0,1,125
7329,1,2,0,1,125
7330,2,0,0,1,125
7331,2,1,0,1,125
7332,3,0,0,1,125
7333,0,3,0,2,125
7334,0,4,0,2,125
7335,0,5,0,2,125
7336,0,6,0,2,125
7337,1,2,0,2,125
7338,1,3,0,2,125
7339,1,4,0,2,125
7340,1,5,0,2,125
7341,2,1,0,2,125
7342,2,2,0,2,125
7343,2,3,0,2,125
7344,2,4,0,2,125
7345,3,0,0,2,125
7346,3,1,0,2,125
7347,3,2,0,2,125
7348,3,3,0,2,125
7349,4,0,0,2,125
7350,4,1,0,2,125
7351,4,2,0,2,125
7352,5,0,0,2,125
7353,5,1,0,2,125
7354,1,5,0,3,125
7355,1,6,0,3,125
7356,2,4,0,3,125
7357,2,5,0,3,125
7358,2,6,0,3,125
7359,3,3,0,3,125
7360,3,4,0,3,125
7361,3,5,0,3,125
7362,4,2,0,3,125
7363,4,3,0,3,125
7364,4,4,0,3,125
7365,5,1,0,3,125
7366,5,2,0,3,125
7367,5,3,0,3,125
7368,6,0,0,3,125
7369,6,1,0,3,125
7370,6,2,0,3,125
7371,0,0,1,3,125
7372,0,0,2,3,125
7373,1,6,0,4,125
7374,2,5,0,4,125
7375,2,6,0,4,125
7376,3,4,0,4,125
7377,3,5,0,4,125
7378,3,6,0,4,125
7379,4,3,0,4,125
7380,4,4,0,4,125
7381,4,5,0,4,125
7382,4,6,0,4,125
7383,5,2,0,4,125
7384,5,3,0,4,125
7385,5,4,0,4,125
7386,5,5,0,4,125
7387,6,1,0,4,125
7388,6,2,0,4,125
7389,6,3,0,4,125
7390,6,4,0,4,125
7391,0,0,1,4,125
7392,0,0,2,4,125
7393,1,6,0,5,125
7394,2,5,0,5,125
7395,2,6,0,5,125
7396,3,4,0,5,125
7397,3,5,0,5,125
7398,3,6,0,5,125
7399,4,3,0,5,125
7400,4,4,0,5,125
7401,4,5,0,5,125
7402,4,6,0,5,125
7403,5,2,0,5,125
7404,5,3,0,5,125
7405,5,4,0,5,125
7406,5,5,0,5,125
7407,5,6,0,5,125
7408,6,1,0,5,125
7409,6,2,0,5,125
7410,6,3,0,5,125
7411,6,4,0,5,125
7412,6,5,0,5,125
7413,0,0,1,5,125
7414,0,0,2,5,125
7415,0,0,0,0,126
7416,0,1,0,1,126
7417,1,1,0,1,126
7418,0,2,0,2,126
7419,1,1,0,2,126
7420,0,3,0,3,126
7421,0,4,0,3,126
7422,0,5,0,3,126
7423,1,2,0,3,126
7424,1,3,0,3,126
7425,1,4,0,3,126
7426,2,1,0,3,126
7427,2,2,0,3,126
7428,2,3,0,3,126
7429,3,1,0,3,126
7430,3,2,0,3,126
7431,4,1,0,3,126
7432,0,6,0,4,126
7433,1,5,0,4,126
7434,1,6,0,4,126
7435,2,4,0,4,126
7436,2,5,0,4,126
7437,2,6,0,4,126
7438,3,3,0,4,126
7439,3,4,0,4,126
7440,3,5,0,4,126
7441,4,2,0,4,126
7442,4,3,0,4,126
7443,4,4,0,4,126
7444,5,1,0,4,126
7445,5,2,0,4,126
7446,5,3,0,4,126
7447,6,1,0,4,126
7448,6,2,0,4,126
7449,0,0,2,4,126
7450,0,6,0,5,126
7451,1,5,0,5,126
7452,1,6,0,5,126
7453,2,4,0,5,126
7454,2,5,0,5,126
7455,2,6,0,5,126
7456,3,3,0,5,126
7457,3,4,0,5,126
7458,3,5,0,5,126
7459,3,6,0,5,126
7460,4,2,0,5,126
7461,4,3,0,5,126
7462,4,4,0,5,126
7463,4,5,0,5,126
7464,4,6,0,5,126
7465,5,1,0,5,126
7466,5,2,0,5,126
7467,5,3,0,5,126
7468,5,4,0,5,126
7469,5,5,0,5,126
7470,6,1,0,5,126
7471,6,2,0,5,126
7472,6,3,0,5,126
7473,6,4,0,5,126
7474,0,0,2,5,126
7475,0,0,0,0,127
7476,1,0,0,1,127
7477,1,1,0,1,127
7478,1,2,0,1,127
7479,2,0,0,1,127
7480,2,1,0,1,127
7481,2,2,0,1,127
7482,3,0,0,1,127
7483,3,1,0,1,127
7484,1,0,0,2,127
7485,1,1,0,2,127
7486,1,2,0,2,127
7487,1,3,0,2,127
7488,2,0,0,2,127
7489,2,1,0,2,127
7490,2,2,0,2,127
7491,3,0,0,2,127
7492,3,1,0,2,127
7493,1,1,0,3,127
7494,1,2,0,3,127
7495,1,3,0,3,127
7496,1,4,0,3,127
7497,2,1,0,3,127
7498,2,2,0,3,127
7499,2,3,0,3,127
7500,2,4,0,3,127
7501,3,1,0,3,127
7502,3,2,0,3,127
7503,3,3,0,3,127
7504,4,1,0,3,127
7505,4,2,0,3,127
7506,1,6,0,4,127
7507,2,5,0,4,127
7508,3,4,0,4,127
7509,4,3,0,4,127
7510,1,6,0,5,127
7511,2,5,0,5,127
7512,2,6,0,5,127
7513,3,4,0,5,127
7514,3,5,0,5,127
7515,3,6,0,5,127
7516,4,3,0,5,127
7517,4,4,0,5,127
7518,4,5,0,5,127
7519,5,3,0,5,127
7520,5,4,0,5,127
7521,6,3,0,5,127
7522,0,0,2,5,127
7523,0,0,0,0,128
7524,1,0,0,1,128
7525,1,1,0,1,128
7526,2,0,0,1,128
7527,2,1,0,1,128
7528,3,0,0,1,128
7529,1,3,0,2,128
7530,2,2,0,2,128
7531,2,3,0,2,128
7532,3,1,0,2,128
7533,3,2,0,2,128
7534,4,1,0,2,128
7535,2,4,0,3,128
7536,2,5,0,3,128
7537,3,3,0,3,128
7538,3,4,0,3,128
7539,4,2,0,3,128
7540,4,3,0,3,128
7541,5,1,0,3,128
7542,5,2,0,3,128
7543,6,1,0,3,128
7544,2,6,0,4,128
7545,3,5,0,4,128
7546,3,6,0,4,128
7547,4,4,0,4,128
7548,4,5,0,4,128
7549,5,3,0,4,128
7550,5,4,0,4,128
7551,6,2,0,4,128
7552,6,3,0,4,128
7553,0,0,1,4,128
7554,0,0,2,4,128
7555,2,6,0,5,128
7556,3,5,0,5,128
7557,3,6,0,5,128
7558,4,4,0,5,128
7559,4,5,0,5,128
7560,4,6,0,5,128
7561,5,3,0,5,128
7562,5,4,0,5,128
7563,5,5,0,5,128
7564,5,6,0,5,128
7565,6,2,0,5,128
7566,6,3,0,5,128
7567,6,4,0,5,128
7568,6,5,0,5,128
7569,0,0,1,5,128
7570,0,0,2,5,128
7571,0,0,0,0,129
7572,0,0,0,1,129
7573,0,1,0,1,129
7574,1,0,0,1,129
7575,0,2,0,2,129
7576,0,3,0,2,129
7577,0,4,0,2,129
7578,1,1,0,2,129
7579,1,2,0,2,129
7580,1,3,0,2,129
7581,2,0,0,2,129
7582,2,1,0,2,129
7583,2,2,0,2,129
7584,3,0,0,2,129
7585,3,1,0,2,129
7586,4,0,0,2,129
7587,0,3,0,3,129
7588,0,4,0,3,129
7589,0,5,0,3,129
7590,0,6,0,3,129
7591,1,2,0,3,129
7592,1,3,0,3,129
7593,1,4,0,3,129
7594,1,5,0,3,129
7595,2,1,0,3,129
7596,2,2,0,3,129
7597,2,3,0,3,129
7598,2,4,0,3,129
7599,3,1,0,3,129
7600,3,2,0,3,129
7601,3,3,0,3,129
7602,4,0,0,3,129
7603,4,1,0,3,129
7604,4,2,0,3,129
7605,5,0,0,3,129
7606,0,6,0,4,129
7607,1,5,0,4,129
7608,2,4,0,4,129
7609,3,3,0,4,129
7610,4,2,0,4,129
7611,5,1,0,4,129
7612,1,6,0,5,129
7613,2,5,0,5,129
7614,2,6,0,5,129
7615,3,4,0,5,129
7616,3,5,0,5,129
7617,3,6,0,5,129
7618,4,3,0,5,129
7619,4,4,0,5,129
7620,4,5,0,5,129
7621,4,6,0,5,129
7622,5,2,0,5,129
7623,5,3,0,5,129
7624,5,4,0,5,129
7625,5,5,0,5,129
7626,6,1,0,5,129
7627,6,2,0,5,129
7628,6,3,0,5,129
7629,6,4,0,5,129
7630,0,0,1,5,129
7631,0,0,2,5,129
7632,0,0,0,0,130
7633,0,0,0,1,130
7634,0,1,0,1,130
7635,1,0,0,1,130
7636,0,0,0,2,130
7637,0,1,0,2,130
7638,0,2,0,2,130
7639,1,0,0,2,130
7640,1,1,0,2,130
7641,1,2,0,2,130
7642,2,0,0,2,130
7643,2,1,0,2,130
7644,1,3,0,3,130
7645,1,4,0,3,130
7646,1,5,0,3,130
7647,2,2,0,3,130
7648,2,3,0,3,130
7649,2,4,0,3,130
7650,3,1,0,3,130
7651,3,2,0,3,130
7652,3,3,0,3,130
7653,4,0,0,3,130
7654,4,1,0,3,130
7655,4,2,0,3,130
7656,5,0,0,3,130
7657,5,1,0,3,130
7658,1,5,0,4,130
7659,2,4,0,4,130
7660,3,3,0,4,130
7661,4,2,0,4,130
7662,5,1,0,4,130
7663,6,0,0,4,130
7664,3,6,0,5,130
7665,4,5,0,5,130
7666,4,6,0,5,130
7667,5,4,0,5,130
7668,5,5,0,5,130
7669,5,6,0,5,130
7670,6,3,0,5,130
7671,6,4,0,5,130
7672,6,5,0,5,130
7673,0,0,1,5,130
7674,0,0,2,5,130
7675,0,0,0,0,131
7676,0,1,0,1,131
7677,1,0,0,1,131
7678,1,1,0,1,131
7679,2,0,0,1,131
7680,0,2,0,2,131
7681,0,3,0,2,131
7682,1,1,0,2,131
7683,1,2,0,2,131
7684,2,0,0,2,131
7685,2,1,0,2,131
7686,0,4,0,3,131
7687,1,3,0,3,131
7688,1,4,0,3,131
7689,2,2,0,3,131
7690,2,3,0,3,131
7691,3,1,0,3,131
7692,3,2,0,3,131
7693,4,1,0,3,131
7694,0,5,0,4,131
7695,0,6,0,4,131
7696,1,4,0,4,131
7697,1,5,0,4,131
7698,1,6,0,4,131
7699,2,3,0,4,131
7700,2,4,0,4,131
7701,2,5,0,4,131
7702,3,2,0,4,131
7703,3,3,0,4,131
7704,3,4,0,4,131
7705,4,1,0,4,131
7706,4,2,0,4,131
7707,4,3,0,4,131
7708,5,1,0,4,131
7709,5,2,0,4,131
7710,6,1,0,4,131
7711,0,0,2,4,131
7712,1,6,0,5,131
7713,2,5,0,5,131
7714,2,6,0,5,131
7715,3,4,0,5,131
7716,3,5,0,5,131
7717,3,6,0,5,131
7718,4,3,0,5,131
7719,4,4,0,5,131
7720,4,5,0,5,131
7721,4,6,0,5,131
7722,5,2,0,5,131
7723,5,3,0,5,131
7724,5,4,0,5,131
7725,5,5,0,5,131
7726,6,1,0,5,131
7727,6,2,0,5,131
7728,6,3,0,5,131
7729,6,4,0,5,131
7730,0,0,1,5,131
7731,0,0,2,5,131
7732,0,0,0,0,132
7733,0,2,0,1,132
7734,0,3,0,1,132
7735,0,4,0,1,132
7736,1,2,0,1,132
7737,1,3,0,1,132
7738,2,0,0,1,132
7739,2,1,0,1,132
7740,2,2,0,1,132
7741,3,0,0,1,132
7742,3,1,0,1,132
7743,0,5,0,2,132
7744,0,6,0,2,132
7745,1,4,0,2,132
7746,1,5,0,2,132
7747,2,3,0,2,132
7748,2,4,0,2,132
7749,3,2,0,2,132
7750,3,3,0,2,132
7751,4,1,0,2,132
7752,4,2,0,2,132
7753,5,0,0,2,132
7754,5,1,0,2,132
7755,6,0,0,2,132
7756,0,5,0,3,132
7757,0,6,0,3,132
7758,1,4,0,3,132
7759,1,5,0,3,132
7760,2,3,0,3,132
7761,2,4,0,3,132
7762,2,5,0,3,132
7763,3,2,0,3,132
7764,3,3,0,3,132
7765,3,4,0,3,132
7766,4,1,0,3,132
7767,4,2,0,3,132
7768,4,3,0,3,132
7769,5,0,0,3,132
7770,5,1,0,3,132
7771,5,2,0,3,132
7772,6,0,0,3,132
7773,6,1,0,3,132
7774,0,0,1,3,132
7775,0,6,0,4,132
7776,1,5,0,4,132
7777,1,6,0,4,132
7778,2,4,0,4,132
7779,2,5,0,4,132
7780,2,6,0,4,132
7781,3,3,0,4,132
7782,3,4,0,4,132
7783,3,5,0,4,132
7784,4,2,0,4,132
7785,4,3,0,4,132
7786,4,4,0,4,132
7787,5,1,0,4,132
7788,5,2,0,4,132
7789,5,3,0,4,132
7790,6,0,0,4,132
7791,6,1,0,4,132
7792,6,2,0,4,132
7793,0,0,1,4,132
7794,0,0,2,4,132
7795,4,6,0,5,132
7796,5,5,0,5,132
7797,5,6,0,5,132
7798,6,4,0,5,132
7799,6,5,0,5,132
7800,6,6,0,5,132
7801,0,0,1,5,132
7802,0,0,2,5,132
7803,0,0,0,0,133
7804,0,2,0,1,133
7805,0,3,0,1,133
7806,0,4,0,1,133
7807,1,2,0,1,133
7808,1,3,0,1,133
7809,2,0,0,1,133
7810,2,1,0,1,133
7811,2,2,0,1,133
7812,3,0,0,1,133
7813,3,1,0,1,133
7814,1,2,0,2,133
7815,1,3,0,2,133
7816,1,4,0,2,133
7817,2,2,0,2,133
7818,2,3,0,2,133
7819,3,0,0,2,133
7820,3,1,0,2,133
7821,3,2,0,2,133
7822,4,0,0,2,133
7823,4,1,0,2,133
7824,1,2,0,3,133
7825,1,3,0,3,133
7826,1,4,0,3,133
7827,1,5,0,3,133
7828,2,2,0,3,133
7829,2,3,0,3,133
7830,2,4,0,3,133
7831,3,0,0,3,133
7832,3,1,0,3,133
7833,3,2,0,3,133
7834,3,3,0,3,133
7835,4,0,0,3,133
7836,4,1,0,3,133
7837,4,2,0,3,133
7838,5,0,0,3,133
7839,5,1,0,3,133
7840,1,2,0,4,133
7841,1,3,0,4,133
7842,1,4,0,4,133
7843,1,5,0,4,133
7844,2,2,0,4,133
7845,2,3,0,4,133
7846,2,4,0,4,133
7847,3,0,0,4,133
7848,3,1,0,4,133
7849,3,2,0,4,133
7850,3,3,0,4,133
7851,4,0,0,4,133
7852,4,1,0,4,133
7853,4,2,0,4,133
7854,5,0,0,4,133
7855,5,1,0,4,133
7856,3,6,0,5,133
7857,4,5,0,5,133
7858,4,6,0,5,133
7859,5,4,0,5,133
7860,5,5,0,5,133
7861,5,6,0,5,133
7862,6,3,0,5,133
7863,6,4,0,5,133
7864,6,5,0,5,133
7865,0,0,1,5,133
7866,0,0,2,5,133
7867,0,0,0,0,134
7868,0,3,0,1,134
7869,0,4,0,1,134
7870,1,2,0,1,134
7871,1,3,0,1,134
7872,2,3,0,2,134
7873,2,4,0,2,134
7874,3,3,0,2,134
7875,4,2,0,2,134
7876,2,3,0,3,134
7877,2,4,0,3,134
7878,2,5,0,3,134
7879,3,3,0,3,134
7880,3,4,0,3,134
7881,3,5,0,3,134
7882,4,2,0,3,134
7883,4,3,0,3,134
7884,4,4,0,3,134
7885,5,2,0,3,134
7886,4,6,0,4,134
7887,5,5,0,4,134
7888,6,4,0,4,134
7889,0,0,1,4,134
7890,0,0,2,4,134
7891,4,6,0,5,134
7892,5,5,0,5,134
7893,5,6,0,5,134
7894,6,4,0,5,134
7895,6,5,0,5,134
7896,0,0,1,5,134
7897,0,0,2,5,134
7898,0,0,0,0,135
7899,1,1,0,1,135
7900,1,2,0,1,135
7901,2,0,0,1,135
7902,2,1,0,1,135
7903,3,0,0,1,135
7904,1,2,0,2,135
7905,2,1,0,2,135
7906,2,2,0,2,135
7907,3,0,0,2,135
7908,3,1,0,2,135
7909,4,0,0,2,135
7910,1,3,0,3,135
7911,1,4,0,3,135
7912,1,5,0,3,135
7913,2,2,0,3,135
7914,2,3,0,3,135
7915,2,4,0,3,135
7916,2,5,0,3,135
7917,3,1,0,3,135
7918,3,2,0,3,135
7919,3,3,0,3,135
7920,3,4,0,3,135
7921,4,0,0,3,135
7922,4,1,0,3,135
7923,4,2,0,3,135
7924,4,3,0,3,135
7925,5,0,0,3,135
7926,5,1,0,3,135
7927,5,2,0,3,135
7928,6,0,0,3,135
7929,6,1,0,3,135
7930,0,0,1,3,135
7931,1,4,0,4,135
7932,1,5,0,4,135
7933,1,6,0,4,135
7934,2,3,0,4,135
7935,2,4,0,4,135
7936,2,5,0,4,135
7937,2,6,0,4,135
7938,3,2,0,4,135
7939,3,3,0,4,135
7940,3,4,0,4,135
7941,3,5,0,4,135
7942,3,6,0,4,135
7943,4,2,0,4,135
7944,4,3,0,4,135
7945,4,4,0,4,135
7946,4,5,0,4,135
7947,5,1,0,4,135
7948,5,2,0,4,135
7949,5,3,0,4,135
7950,5,4,0,4,135
7951,6,1,0,4,135
7952,6,2,0,4,135
7953,6,3,0,4,135
7954,0,0,1,4,135
7955,4,6,0,5,135
7956,5,5,0,5,135
7957,5,6,0,5,135
7958,6,4,0,5,135
7959,6,5,0,5,135
7960,6,6,0,5,135
7961,0,0,1,5,135
7962,0,0,2,5,135
7963,0,0,0,0,136
7964,1,1,0,1,136
7965,1,2,0,1,136
7966,1,3,0,1,136
7967,2,0,0,1,136
7968,2,1,0,1,136
7969,2,2,0,1,136
7970,3,0,0,1,136
7971,3,1,0,1,136
7972,1,3,0,2,136
7973,1,4,0,2,136
7974,1,5,0,2,136
7975,2,2,0,2,136
7976,2,3,0,2,136
7977,2,4,0,2,136
7978,3,1,0,2,136
7979,3,2,0,2,136
7980,3,3,0,2,136
7981,4,0,0,2,136
7982,4,1,0,2,136
7983,4,2,0,2,136
7984,5,0,0,2,136
7985,5,1,0,2,136
7986,1,4,0,3,136
7987,1,5,0,3,136
7988,1,6,0,3,136
7989,2,2,0,3,136
7990,2,3,0,3,136
7991,2,4,0,3,136
7992,2,5,0,3,136
7993,2,6,0,3,136
7994,3,1,0,3,136
7995,3,2,0,3,136
7996,3,3,0,3,136
7997,3,4,0,3,136
7998,3,5,0,3,136
7999,4,0,0,3,136
8000,4,1,0,3,136
8001,4,2,0,3,136
8002,4,3,0,3,136
8003,4,4,0,3,136
8004,5,0,0,3,136
8005,5,1,0,3,136
8006,5,2,0,3,136
8007,5,3,0,3,136
8008,6,0,0,3,136
8009,6,1,0,3,136
8010,0,0,2,3,136
8011,1,6,0,4,136
8012,2,4,0,4,136
8013,2,5,0,4,136
8014,2,6,0,4,136
8015,3,3,0,4,136
8016,3,4,0,4,136
8017,3,5,0,4,136
8018,3,6,0,4,136
8019,4,2,0,4,136
8020,4,3,0,4,136
8021,4,4,0,4,136
8022,4,5,0,4,136
8023,5,1,0,4,136
8024,5,2,0,4,136
8025,5,3,0,4,136
8026,5,4,0,4,136
8027,6,0,0,4,136
8028,6,1,0,4,136
8029,6,2,0,4,136
8030,6,3,0,4,136
8031,0,0,1,4,136
8032,0,0,2,4,136
8033,3,6,0,5,136
8034,4,5,0,5,136
8035,4,6,0,5,136
8036,5,4,0,5,136
8037,5,5,0,5,136
8038,5,6,0,5,136
8039,6,3,0,5,136
8040,6,4,0,5,136
8041,6,5,0,5,136
8042,0,0,1,5,136
8043,0,0,2,5,136
8044,0,0,0,0,137
8045,0,2,0,1,137
8046,0,3,0,1,137
8047,1,1,0,1,137
8048,1,2,0,1,137
8049,2,0,0,1,137
8050,2,1,0,1,137
8051,0,3,0,2,137
8052,1,2,0,2,137
8053,2,1,0,2,137
8054,3,0,0,2,137
8055,1,3,0,3,137
8056,1,4,0,3,137
8057,2,2,0,3,137
8058,2,3,0,3,137
8059,2,4,0,3,137
8060,3,1,0,3,137
8061,3,2,0,3,137
8062,3,3,0,3,137
8063,4,0,0,3,137
8064,4,1,0,3,137
8065,4,2,0,3,137
8066,5,0,0,3,137
8067,5,1,0,3,137
8068,1,5,0,4,137
8069,1,6,0,4,137
8070,2,4,0,4,137
8071,2,5,0,4,137
8072,2,6,0,4,137
8073,3,3,0,4,137
8074,3,4,0,4,137
8075,3,5,0,4,137
8076,3,6,0,4,137
8077,4,2,0,4,137
8078,4,3,0,4,137
8079,4,4,0,4,137
8080,4,5,0,4,137
8081,5,1,0,4,137
8082,5,2,0,4,137
8083,5,3,0,4,137
8084,5,4,0,4,137
8085,6,0,0,4,137
8086,6,1,0,4,137
8087,6,2,0,4,137
8088,6,3,0,4,137
8089,0,0,1,4,137
8090,0,0,2,4,137
8091,3,6,0,5,137
8092,4,5,0,5,137
8093,4,6,0,5,137
8094,5,4,0,5,137
8095,5,5,0,5,137
8096,5,6,0,5,137
8097,6,3,0,5,137
8098,6,4,0,5,137
8099,6,5,0,5,137
8100,6,6,0,5,137
8101,0,0,1,5,137
8102,0,0,2,5,137
8103,0,0,0,0,138
8104,0,0,0,1,138
8105,0,1,0,1,138
8106,1,0,0,1,138
8107,0,1,0,2,138
8108,1,0,0,2,138
8109,1,1,0,2,138
8110,2,0,0,2,138
8111,0,4,0,3,138
8112,0,5,0,3,138
8113,0,6,0,3,138
8114,1,3,0,3,138
8115,1,4,0,3,138
8116,1,5,0,3,138
8117,2,2,0,3,138
8118,2,3,0,3,138
8119,2,4,0,3,138
8120,3,1,0,3,138
8121,3,2,0,3,138
8122,3,3,0,3,138
8123,4,1,0,3,138
8124,4,2,0,3,138
8125,5,1,0,3,138
8126,0,6,0,4,138
8127,1,5,0,4,138
8128,1,6,0,4,138
8129,2,4,0,4,138
8130,2,5,0,4,138
8131,2,6,0,4,138
8132,3,3,0,4,138
8133,3,4,0,4,138
8134,3,5,0,4,138
8135,3,6,0,4,138
8136,4,2,0,4,138
8137,4,3,0,4,138
8138,4,4,0,4,138
8139,4,5,0,4,138
8140,4,6,0,4,138
8141,5,1,0,4,138
8142,5,2,0,4,138
8143,5,3,0,4,138
8144,5,4,0,4,138
8145,5,5,0,4,138
8146,6,1,0,4,138
8147,6,2,0,4,138
8148,6,3,0,4,138
8149,6,4,0,4,138
8150,0,0,1,4,138
8151,0,0,2,4,138
8152,5,6,0,5,138
8153,6,5,0,5,138
8154,0,0,1,5,138
8155,0,0,2,5,138
8156,0,0,0,0,139
8157,0,0,0,1,139
8158,0,1,0,1,139
8159,1,0,0,1,139
8160,0,2,0,2,139
8161,0,3,0,2,139
8162,0,4,0,2,139
8163,1,1,0,2,139
8164,1,2,0,2,139
8165,1,3,0,2,139
8166,2,0,0,2,139
8167,2,1,0,2,139
8168,2,2,0,2,139
8169,3,0,0,2,139
8170,3,1,0,2,139
8171,1,2,0,3,139
